Id,Group,Click,Basket,Purchase,Timestamp
43478,Control,0,0,0,2024-07-08 02:49:43
43479,Control,0,0,0,2024-07-06 15:45:47
43480,Control,0,0,0,2024-07-05 23:25:54
43481,Control,1,1,1,2024-07-12 23:22:44
43482,Control,1,0,0,2024-07-12 12:44:31
43483,Control,0,0,0,2024-07-11 14:03:43
43484,Control,0,0,0,2024-07-01 03:28:42
43485,Control,0,0,0,2024-07-03 11:51:30
43486,Control,0,0,0,2024-07-14 14:52:07
43487,Control,0,0,0,2024-07-09 11:29:05
43488,Control,0,0,0,2024-07-12 03:23:33
43489,Control,1,1,1,2024-07-10 14:59:34
43490,Control,1,0,0,2024-07-12 12:22:55
43491,Control,0,0,0,2024-07-03 19:28:09
43492,Control,0,0,0,2024-07-02 17:35:10
43493,Control,0,0,0,2024-07-02 01:35:40
43494,Control,0,0,0,2024-07-01 17:04:02
43495,Control,1,0,0,2024-07-04 23:06:34
43496,Control,1,0,0,2024-07-12 01:03:29
43497,Control,1,0,0,2024-07-10 04:17:25
43498,Control,0,0,0,2024-07-09 01:28:27
43499,Control,0,0,0,2024-07-12 11:56:37
43500,Control,1,0,0,2024-07-08 07:12:37
43501,Control,0,0,0,2024-07-12 12:46:30
43502,Control,0,0,0,2024-07-03 11:41:20
43503,Control,0,0,0,2024-07-06 15:29:33
43504,Control,1,0,0,2024-07-10 14:52:11
43505,Control,0,0,0,2024-07-04 15:33:45
43506,Control,0,0,0,2024-07-13 10:49:17
43507,Control,0,0,0,2024-07-12 23:31:31
43508,Control,1,0,0,2024-07-06 12:51:45
43509,Control,0,0,0,2024-07-03 02:39:58
43510,Control,0,0,0,2024-07-10 16:56:15
43511,Control,1,1,1,2024-07-03 02:12:50
43512,Control,1,1,0,2024-07-03 23:04:10
43513,Control,1,0,0,2024-07-14 13:27:28
43514,Control,1,1,0,2024-07-14 03:57:44
43515,Control,1,1,0,2024-07-09 13:56:33
43516,Control,1,1,0,2024-07-03 17:14:24
43517,Control,1,1,0,2024-07-02 03:00:49
43518,Control,1,0,0,2024-07-07 18:16:53
43519,Control,0,0,0,2024-07-04 21:43:27
43520,Control,0,0,0,2024-07-14 06:32:31
43521,Control,1,0,0,2024-07-12 06:48:05
43522,Control,1,0,0,2024-07-02 18:47:31
43523,Control,1,0,0,2024-07-13 04:06:50
43524,Control,1,0,0,2024-07-14 02:49:10
43525,Control,1,0,0,2024-07-11 14:33:08
43526,Control,1,1,0,2024-07-12 18:55:53
43527,Control,0,0,0,2024-07-05 01:32:25
43528,Control,0,0,0,2024-07-02 16:55:05
43529,Control,1,1,1,2024-07-12 09:32:25
43530,Control,1,0,0,2024-07-07 03:14:34
43531,Control,0,0,0,2024-07-12 15:29:56
43532,Control,0,0,0,2024-07-05 03:34:53
43533,Control,1,1,0,2024-07-01 16:00:30
43534,Control,1,0,0,2024-07-08 19:05:54
43535,Control,0,0,0,2024-07-13 21:19:11
43536,Control,0,0,0,2024-07-08 04:19:32
43537,Control,0,0,0,2024-07-06 04:08:34
43538,Control,0,0,0,2024-07-12 17:46:14
43539,Control,0,0,0,2024-07-05 07:21:19
43540,Control,1,0,0,2024-07-08 01:13:18
43541,Control,0,0,0,2024-07-10 21:37:17
43542,Control,1,0,0,2024-07-09 21:24:46
43543,Control,0,0,0,2024-07-09 17:51:35
43544,Control,1,1,0,2024-07-14 04:16:04
43545,Control,1,0,0,2024-07-14 08:29:58
43546,Control,1,1,1,2024-07-01 18:22:39
43547,Control,0,0,0,2024-07-05 21:03:24
43548,Control,1,1,0,2024-07-04 20:28:00
43549,Control,1,1,0,2024-07-10 12:04:14
43550,Control,1,0,0,2024-07-01 01:42:19
43551,Control,0,0,0,2024-07-11 10:34:20
43552,Control,0,0,0,2024-07-02 04:06:45
43553,Control,1,0,0,2024-07-07 16:18:04
43554,Control,0,0,0,2024-07-03 18:01:50
43555,Control,1,0,0,2024-07-13 04:34:59
43556,Control,1,0,0,2024-07-07 14:53:28
43557,Control,0,0,0,2024-07-08 16:50:02
43558,Control,0,0,0,2024-07-10 11:12:51
43559,Control,0,0,0,2024-07-05 20:47:48
43560,Control,1,0,0,2024-07-02 13:32:12
43561,Control,1,0,0,2024-07-09 06:11:54
43562,Control,0,0,0,2024-07-05 01:08:08
43563,Control,0,0,0,2024-07-10 01:21:44
43564,Control,0,0,0,2024-07-01 07:19:06
43565,Control,1,0,0,2024-07-13 15:39:00
43566,Control,1,1,0,2024-07-08 02:12:32
43567,Control,0,0,0,2024-07-05 13:31:32
43568,Control,1,0,0,2024-07-07 16:05:00
43569,Control,1,0,0,2024-07-08 13:16:53
43570,Control,0,0,0,2024-07-01 22:59:04
43571,Control,0,0,0,2024-07-13 21:46:48
43572,Control,1,0,0,2024-07-09 02:24:48
43573,Control,0,0,0,2024-07-13 04:42:15
43574,Control,1,0,0,2024-07-13 08:18:24
43575,Control,1,1,0,2024-07-12 10:25:01
43576,Control,0,0,0,2024-07-06 15:02:35
43577,Control,1,0,0,2024-07-08 23:17:15
43578,Control,0,0,0,2024-07-05 16:22:09
43579,Control,1,1,0,2024-07-04 23:36:37
43580,Control,0,0,0,2024-07-11 22:18:33
43581,Control,1,1,0,2024-07-05 21:26:23
43582,Control,1,0,0,2024-07-07 18:43:18
43583,Control,0,0,0,2024-07-09 07:43:01
43584,Control,1,1,1,2024-07-11 14:13:45
43585,Control,1,1,0,2024-07-05 01:36:40
43586,Control,1,1,0,2024-07-08 09:17:51
43587,Control,1,0,0,2024-07-14 15:08:28
43588,Control,0,0,0,2024-07-14 17:06:50
43589,Control,1,0,0,2024-07-06 11:38:21
43590,Control,1,1,0,2024-07-05 21:26:40
43591,Control,1,1,0,2024-07-14 04:45:45
43592,Control,0,0,0,2024-07-13 20:44:39
43593,Control,1,0,0,2024-07-09 19:01:04
43594,Control,1,1,0,2024-07-03 22:39:02
43595,Control,0,0,0,2024-07-03 10:43:20
43596,Control,0,0,0,2024-07-08 08:22:31
43597,Control,1,1,1,2024-07-08 00:39:19
43598,Control,0,0,0,2024-07-03 23:15:59
43599,Control,1,0,0,2024-07-09 00:04:39
43600,Control,1,0,0,2024-07-11 18:50:10
43601,Control,0,0,0,2024-07-02 23:49:44
43602,Control,1,0,0,2024-07-06 03:07:18
43603,Control,1,0,0,2024-07-06 12:00:00
43604,Control,0,0,0,2024-07-04 18:28:45
43605,Control,0,0,0,2024-07-13 14:04:40
43606,Control,0,0,0,2024-07-12 15:58:13
43607,Control,0,0,0,2024-07-12 01:32:07
43608,Control,0,0,0,2024-07-13 19:44:43
43609,Control,1,1,0,2024-07-05 09:34:26
43610,Control,1,1,0,2024-07-14 09:25:11
43611,Control,1,0,0,2024-07-01 17:12:37
43612,Control,0,0,0,2024-07-05 20:46:49
43613,Control,0,0,0,2024-07-13 22:14:20
43614,Control,0,0,0,2024-07-08 11:27:22
43615,Control,0,0,0,2024-07-06 19:37:07
43616,Control,1,1,0,2024-07-11 18:29:09
43617,Control,0,0,0,2024-07-11 00:54:35
43618,Control,1,0,0,2024-07-10 02:24:03
43619,Control,1,1,0,2024-07-01 18:30:48
43620,Control,0,0,0,2024-07-11 02:10:23
43621,Control,0,0,0,2024-07-07 11:45:23
43622,Control,0,0,0,2024-07-02 00:55:02
43623,Control,1,0,0,2024-07-12 04:08:39
43624,Control,0,0,0,2024-07-14 23:01:03
43625,Control,0,0,0,2024-07-11 01:09:23
43626,Control,1,1,0,2024-07-09 12:37:04
43627,Control,1,1,0,2024-07-05 16:31:17
43628,Control,1,0,0,2024-07-04 15:00:00
43629,Control,0,0,0,2024-07-14 19:54:42
43630,Control,1,1,0,2024-07-02 22:18:09
43631,Control,0,0,0,2024-07-02 18:42:36
43632,Control,0,0,0,2024-07-07 00:24:31
43633,Control,0,0,0,2024-07-14 15:58:47
43634,Control,0,0,0,2024-07-04 00:00:01
43635,Control,0,0,0,2024-07-02 08:21:11
43636,Control,0,0,0,2024-07-13 09:54:16
43637,Control,0,0,0,2024-07-04 18:55:53
43638,Control,0,0,0,2024-07-01 13:38:04
43639,Control,1,0,0,2024-07-12 01:38:23
43640,Control,0,0,0,2024-07-01 02:49:50
43641,Control,1,1,0,2024-07-11 00:07:00
43642,Control,0,0,0,2024-07-12 01:53:39
43643,Control,1,0,0,2024-07-08 17:16:56
43644,Control,1,0,0,2024-07-01 04:24:44
43645,Control,1,1,0,2024-07-08 20:02:32
43646,Control,0,0,0,2024-07-06 05:52:48
43647,Control,1,0,0,2024-07-06 03:57:20
43648,Control,0,0,0,2024-07-13 19:13:52
43649,Control,0,0,0,2024-07-13 21:08:39
43650,Control,0,0,0,2024-07-04 21:31:37
43651,Control,0,0,0,2024-07-10 13:22:22
43652,Control,0,0,0,2024-07-08 14:21:03
43653,Control,1,1,0,2024-07-05 11:07:56
43654,Control,1,1,1,2024-07-01 17:07:08
43655,Control,0,0,0,2024-07-07 09:58:28
43656,Control,0,0,0,2024-07-03 00:22:43
43657,Control,0,0,0,2024-07-12 01:40:34
43658,Control,0,0,0,2024-07-13 18:48:10
43659,Control,0,0,0,2024-07-06 01:22:07
43660,Control,1,1,0,2024-07-04 23:34:35
43661,Control,1,0,0,2024-07-08 19:37:58
43662,Control,0,0,0,2024-07-07 06:59:31
43663,Control,1,0,0,2024-07-09 04:57:10
43664,Control,0,0,0,2024-07-03 00:16:15
43665,Control,0,0,0,2024-07-12 11:00:10
43666,Control,0,0,0,2024-07-02 13:06:27
43667,Control,0,0,0,2024-07-08 16:51:41
43668,Control,1,0,0,2024-07-14 04:17:09
43669,Control,1,0,0,2024-07-06 13:28:47
43670,Control,0,0,0,2024-07-05 02:09:55
43671,Control,0,0,0,2024-07-09 03:25:57
43672,Control,0,0,0,2024-07-05 18:08:11
43673,Control,0,0,0,2024-07-07 12:44:03
43674,Control,0,0,0,2024-07-05 15:51:46
43675,Control,1,0,0,2024-07-11 05:16:02
43676,Control,0,0,0,2024-07-08 23:49:37
43677,Control,1,1,0,2024-07-01 14:26:02
43678,Control,1,0,0,2024-07-07 11:07:40
43679,Control,0,0,0,2024-07-11 19:05:33
43680,Control,1,1,0,2024-07-12 14:27:28
43681,Control,1,1,0,2024-07-13 09:43:16
43682,Control,1,0,0,2024-07-13 08:50:55
43683,Control,1,1,0,2024-07-04 18:06:44
43684,Control,0,0,0,2024-07-05 12:21:44
43685,Control,0,0,0,2024-07-06 21:37:14
43686,Control,0,0,0,2024-07-01 12:21:30
43687,Control,1,0,0,2024-07-11 00:21:11
43688,Control,1,0,0,2024-07-03 03:11:19
43689,Control,1,1,1,2024-07-11 13:30:44
43690,Control,1,0,0,2024-07-11 02:42:59
43691,Control,0,0,0,2024-07-07 21:10:04
43692,Control,0,0,0,2024-07-02 01:45:10
43693,Control,0,0,0,2024-07-03 22:10:02
43694,Control,0,0,0,2024-07-10 17:51:23
43695,Control,0,0,0,2024-07-03 08:40:52
43696,Control,0,0,0,2024-07-08 03:15:30
43697,Control,0,0,0,2024-07-06 17:35:10
43698,Control,1,0,0,2024-07-03 11:12:22
43699,Control,1,1,0,2024-07-05 05:06:06
43700,Control,0,0,0,2024-07-10 04:20:21
43701,Control,0,0,0,2024-07-02 23:48:28
43702,Control,0,0,0,2024-07-08 22:33:47
43703,Control,0,0,0,2024-07-10 14:07:38
43704,Control,0,0,0,2024-07-04 02:38:57
43705,Control,1,0,0,2024-07-04 17:15:38
43706,Control,1,1,0,2024-07-12 10:36:57
43707,Control,0,0,0,2024-07-10 15:26:55
43708,Control,0,0,0,2024-07-10 02:57:07
43709,Control,0,0,0,2024-07-05 06:22:49
43710,Control,1,0,0,2024-07-03 12:49:40
43711,Control,1,1,0,2024-07-03 15:29:45
43712,Control,0,0,0,2024-07-08 02:29:18
43713,Control,0,0,0,2024-07-03 05:32:42
43714,Control,0,0,0,2024-07-13 07:58:01
43715,Control,0,0,0,2024-07-04 09:51:18
43716,Control,0,0,0,2024-07-14 06:09:55
43717,Control,0,0,0,2024-07-13 13:03:16
43718,Control,1,0,0,2024-07-10 10:35:09
43719,Control,1,0,0,2024-07-11 02:14:59
43720,Control,0,0,0,2024-07-04 16:52:42
43721,Control,0,0,0,2024-07-07 17:04:52
43722,Control,0,0,0,2024-07-06 09:25:30
43723,Control,0,0,0,2024-07-07 05:02:46
43724,Control,1,1,0,2024-07-06 09:18:52
43725,Control,1,0,0,2024-07-09 09:21:06
43726,Control,1,0,0,2024-07-01 09:32:16
43727,Control,1,1,0,2024-07-04 18:01:34
43728,Control,0,0,0,2024-07-12 12:52:30
43729,Control,1,0,0,2024-07-05 02:50:35
43730,Control,1,1,1,2024-07-13 05:45:14
43731,Control,1,1,0,2024-07-11 06:03:36
43732,Control,0,0,0,2024-07-08 10:47:33
43733,Control,0,0,0,2024-07-10 00:30:58
43734,Control,1,1,0,2024-07-05 03:26:28
43735,Control,0,0,0,2024-07-14 23:57:56
43736,Control,0,0,0,2024-07-03 23:27:59
43737,Control,1,1,0,2024-07-05 01:24:34
43738,Control,1,1,0,2024-07-12 10:12:12
43739,Control,1,1,0,2024-07-12 11:23:33
43740,Control,1,0,0,2024-07-06 13:19:14
43741,Control,1,0,0,2024-07-05 03:49:48
43742,Control,1,0,0,2024-07-11 04:25:12
43743,Control,1,1,0,2024-07-04 22:17:29
43744,Control,0,0,0,2024-07-03 09:05:40
43745,Control,1,0,0,2024-07-14 10:04:33
43746,Control,1,0,0,2024-07-07 16:53:44
43747,Control,0,0,0,2024-07-06 18:58:38
43748,Control,0,0,0,2024-07-07 06:14:22
43749,Control,0,0,0,2024-07-08 13:58:57
43750,Control,1,0,0,2024-07-09 15:04:38
43751,Control,0,0,0,2024-07-07 20:45:28
43752,Control,0,0,0,2024-07-07 13:31:55
43753,Control,0,0,0,2024-07-01 13:01:34
43754,Control,0,0,0,2024-07-05 10:36:27
43755,Control,0,0,0,2024-07-12 14:35:25
43756,Control,1,0,0,2024-07-02 14:57:01
43757,Control,0,0,0,2024-07-10 08:20:46
43758,Control,0,0,0,2024-07-04 17:33:49
43759,Control,0,0,0,2024-07-08 23:17:50
43760,Control,1,1,0,2024-07-05 22:51:45
43761,Control,1,0,0,2024-07-13 23:21:25
43762,Control,1,1,0,2024-07-08 18:58:15
43763,Control,1,0,0,2024-07-09 11:59:22
43764,Control,1,0,0,2024-07-01 00:18:05
43765,Control,1,0,0,2024-07-09 23:37:53
43766,Control,1,0,0,2024-07-13 08:11:59
43767,Control,0,0,0,2024-07-01 04:48:25
43768,Control,0,0,0,2024-07-03 20:41:49
43769,Control,1,1,1,2024-07-10 17:29:55
43770,Control,1,1,1,2024-07-06 04:35:40
43771,Control,0,0,0,2024-07-04 18:55:19
43772,Control,1,1,0,2024-07-08 08:08:03
43773,Control,0,0,0,2024-07-08 22:33:05
43774,Control,0,0,0,2024-07-14 19:14:47
43775,Control,1,1,0,2024-07-03 23:56:50
43776,Control,0,0,0,2024-07-07 19:37:05
43777,Control,0,0,0,2024-07-11 16:05:45
43778,Control,1,1,0,2024-07-03 16:34:11
43779,Control,1,1,0,2024-07-11 17:45:06
43780,Control,1,1,0,2024-07-11 03:11:29
43781,Control,0,0,0,2024-07-13 03:12:27
43782,Control,1,1,0,2024-07-08 09:50:13
43783,Control,0,0,0,2024-07-04 03:02:07
43784,Control,0,0,0,2024-07-13 03:30:44
43785,Control,0,0,0,2024-07-10 07:58:21
43786,Control,1,0,0,2024-07-07 22:07:38
43787,Control,1,1,0,2024-07-01 00:13:17
43788,Control,0,0,0,2024-07-12 03:36:46
43789,Control,0,0,0,2024-07-08 19:52:22
43790,Control,0,0,0,2024-07-11 19:46:30
43791,Control,1,0,0,2024-07-05 07:37:09
43792,Control,0,0,0,2024-07-09 01:13:37
43793,Control,0,0,0,2024-07-02 10:08:18
43794,Control,1,0,0,2024-07-08 22:52:33
43795,Control,1,1,0,2024-07-11 22:28:25
43796,Control,1,1,0,2024-07-09 10:51:35
43797,Control,1,0,0,2024-07-03 02:45:33
43798,Control,1,0,0,2024-07-10 04:27:54
43799,Control,0,0,0,2024-07-09 08:53:01
43800,Control,1,1,0,2024-07-03 09:05:24
43801,Control,0,0,0,2024-07-02 10:28:28
43802,Control,0,0,0,2024-07-03 20:32:49
43803,Control,0,0,0,2024-07-01 14:39:25
43804,Control,1,1,0,2024-07-07 09:50:20
43805,Control,0,0,0,2024-07-07 00:50:11
43806,Control,1,0,0,2024-07-07 19:57:40
43807,Control,1,0,0,2024-07-10 07:42:19
43808,Control,1,0,0,2024-07-14 12:38:14
43809,Control,1,0,0,2024-07-09 10:55:26
43810,Control,0,0,0,2024-07-01 06:07:54
43811,Control,1,0,0,2024-07-01 15:08:15
43812,Control,1,1,1,2024-07-05 21:59:51
43813,Control,1,1,0,2024-07-04 11:03:53
43814,Control,0,0,0,2024-07-07 07:02:50
43815,Control,1,0,0,2024-07-10 11:51:26
43816,Control,0,0,0,2024-07-06 23:43:46
43817,Control,0,0,0,2024-07-10 01:59:29
43818,Control,1,1,0,2024-07-01 00:48:57
43819,Control,0,0,0,2024-07-14 19:59:44
43820,Control,1,1,0,2024-07-08 01:16:15
43821,Control,1,0,0,2024-07-10 06:39:58
43822,Control,0,0,0,2024-07-07 09:32:33
43823,Control,0,0,0,2024-07-12 00:07:49
43824,Control,1,0,0,2024-07-03 20:20:59
43825,Control,1,0,0,2024-07-08 06:23:49
43826,Control,0,0,0,2024-07-10 02:38:39
43827,Control,0,0,0,2024-07-11 10:19:14
43828,Control,1,0,0,2024-07-08 06:26:30
43829,Control,0,0,0,2024-07-05 18:09:43
43830,Control,0,0,0,2024-07-13 03:15:12
43831,Control,1,0,0,2024-07-06 02:43:35
43832,Control,0,0,0,2024-07-13 14:50:02
43833,Control,1,1,0,2024-07-12 15:19:44
43834,Control,0,0,0,2024-07-03 16:39:13
43835,Control,1,0,0,2024-07-08 00:39:46
43836,Control,1,1,0,2024-07-11 21:19:22
43837,Control,1,0,0,2024-07-13 06:29:26
43838,Control,0,0,0,2024-07-04 03:39:34
43839,Control,0,0,0,2024-07-07 02:51:40
43840,Control,0,0,0,2024-07-10 19:13:50
43841,Control,0,0,0,2024-07-08 11:16:02
43842,Control,0,0,0,2024-07-10 20:09:47
43843,Control,0,0,0,2024-07-11 16:20:18
43844,Control,1,1,0,2024-07-01 22:42:33
43845,Control,1,1,0,2024-07-06 17:39:50
43846,Control,0,0,0,2024-07-11 13:39:08
43847,Control,1,0,0,2024-07-02 07:04:01
43848,Control,0,0,0,2024-07-10 03:36:45
43849,Control,1,1,0,2024-07-05 11:39:41
43850,Control,1,1,0,2024-07-04 11:23:04
43851,Control,0,0,0,2024-07-03 16:04:05
43852,Control,0,0,0,2024-07-02 22:43:51
43853,Control,0,0,0,2024-07-13 09:39:23
43854,Control,1,0,0,2024-07-01 22:24:10
43855,Control,0,0,0,2024-07-01 03:34:22
43856,Control,1,1,0,2024-07-08 10:51:53
43857,Control,0,0,0,2024-07-11 17:10:50
43858,Control,1,0,0,2024-07-07 05:30:42
43859,Control,1,0,0,2024-07-12 23:23:34
43860,Control,0,0,0,2024-07-14 15:32:18
43861,Control,0,0,0,2024-07-13 05:20:32
43862,Control,1,0,0,2024-07-07 02:17:28
43863,Control,0,0,0,2024-07-12 17:16:54
43864,Control,1,0,0,2024-07-11 02:22:14
43865,Control,0,0,0,2024-07-01 17:35:30
43866,Control,1,0,0,2024-07-01 01:47:39
43867,Control,1,0,0,2024-07-13 03:08:29
43868,Control,1,1,0,2024-07-04 16:52:07
43869,Control,0,0,0,2024-07-05 01:57:44
43870,Control,1,0,0,2024-07-03 01:11:39
43871,Control,1,1,1,2024-07-07 15:57:58
43872,Control,0,0,0,2024-07-03 04:35:37
43873,Control,0,0,0,2024-07-01 10:57:26
43874,Control,1,0,0,2024-07-05 23:20:08
43875,Control,1,0,0,2024-07-14 03:55:34
43876,Control,0,0,0,2024-07-14 18:03:47
43877,Control,0,0,0,2024-07-06 00:10:17
43878,Control,0,0,0,2024-07-03 20:26:11
43879,Control,1,0,0,2024-07-04 09:51:53
43880,Control,1,0,0,2024-07-06 16:50:23
43881,Control,0,0,0,2024-07-01 20:21:48
43882,Control,0,0,0,2024-07-09 03:34:36
43883,Control,1,1,0,2024-07-14 08:36:06
43884,Control,1,1,1,2024-07-10 09:43:34
43885,Control,0,0,0,2024-07-01 07:43:08
43886,Control,0,0,0,2024-07-02 15:47:57
43887,Control,1,0,0,2024-07-14 09:15:44
43888,Control,0,0,0,2024-07-03 06:31:21
43889,Control,1,0,0,2024-07-01 05:49:44
43890,Control,1,0,0,2024-07-14 14:08:44
43891,Control,0,0,0,2024-07-11 13:19:03
43892,Control,0,0,0,2024-07-05 18:11:33
43893,Control,0,0,0,2024-07-10 10:23:12
43894,Control,0,0,0,2024-07-06 13:03:22
43895,Control,0,0,0,2024-07-09 18:35:56
43896,Control,0,0,0,2024-07-08 23:53:54
43897,Control,0,0,0,2024-07-10 18:22:53
43898,Control,0,0,0,2024-07-11 11:08:35
43899,Control,1,0,0,2024-07-13 10:59:12
43900,Control,0,0,0,2024-07-06 15:49:27
43901,Control,0,0,0,2024-07-11 16:04:58
43902,Control,1,0,0,2024-07-12 00:06:28
43903,Control,0,0,0,2024-07-12 11:40:00
43904,Control,0,0,0,2024-07-12 07:05:28
43905,Control,1,0,0,2024-07-05 22:02:19
43906,Control,0,0,0,2024-07-05 17:51:37
43907,Control,0,0,0,2024-07-14 11:16:43
43908,Control,1,1,0,2024-07-01 00:31:37
43909,Control,0,0,0,2024-07-06 09:02:06
43910,Control,1,0,0,2024-07-10 02:08:36
43911,Control,0,0,0,2024-07-05 21:00:04
43912,Control,1,1,0,2024-07-07 22:46:29
43913,Control,1,1,1,2024-07-10 00:54:04
43914,Control,1,0,0,2024-07-03 15:25:53
43915,Control,0,0,0,2024-07-05 00:18:59
43916,Control,0,0,0,2024-07-01 15:47:18
43917,Control,0,0,0,2024-07-13 10:07:29
43918,Control,0,0,0,2024-07-06 18:20:13
43919,Control,0,0,0,2024-07-11 06:10:55
43920,Control,0,0,0,2024-07-06 06:47:25
43921,Control,0,0,0,2024-07-06 10:08:30
43922,Control,1,0,0,2024-07-10 23:16:57
43923,Control,0,0,0,2024-07-05 17:00:51
43924,Control,0,0,0,2024-07-11 22:04:06
43925,Control,0,0,0,2024-07-04 14:12:50
43926,Control,0,0,0,2024-07-07 09:48:09
43927,Control,1,0,0,2024-07-07 14:45:45
43928,Control,0,0,0,2024-07-08 02:44:21
43929,Control,1,0,0,2024-07-05 09:36:10
43930,Control,0,0,0,2024-07-10 22:18:51
43931,Control,0,0,0,2024-07-04 23:20:36
43932,Control,1,1,0,2024-07-06 03:26:50
43933,Control,0,0,0,2024-07-07 01:48:30
43934,Control,1,1,1,2024-07-14 13:17:41
43935,Control,1,0,0,2024-07-03 01:01:06
43936,Control,1,0,0,2024-07-08 23:07:07
43937,Control,1,0,0,2024-07-12 23:52:02
43938,Control,1,1,0,2024-07-06 03:35:10
43939,Control,1,0,0,2024-07-11 09:47:03
43940,Control,1,0,0,2024-07-09 02:14:12
43941,Control,0,0,0,2024-07-10 12:14:52
43942,Control,1,0,0,2024-07-09 04:11:33
43943,Control,0,0,0,2024-07-11 09:59:15
43944,Control,0,0,0,2024-07-02 23:36:05
43945,Control,1,1,0,2024-07-06 16:23:28
43946,Control,0,0,0,2024-07-14 08:54:45
43947,Control,1,0,0,2024-07-13 03:39:35
43948,Control,0,0,0,2024-07-09 16:35:43
43949,Control,1,1,0,2024-07-11 18:01:22
43950,Control,0,0,0,2024-07-06 14:33:54
43951,Control,1,0,0,2024-07-14 22:36:34
43952,Control,1,1,0,2024-07-03 20:53:41
43953,Control,0,0,0,2024-07-04 16:45:36
43954,Control,1,1,0,2024-07-11 16:35:52
43955,Control,0,0,0,2024-07-04 22:35:17
43956,Control,0,0,0,2024-07-01 06:41:31
43957,Control,0,0,0,2024-07-14 22:39:36
43958,Control,1,1,1,2024-07-10 12:48:29
43959,Control,0,0,0,2024-07-05 04:46:36
43960,Control,0,0,0,2024-07-07 10:02:11
43961,Control,1,1,0,2024-07-11 22:32:19
43962,Control,1,0,0,2024-07-03 04:26:53
43963,Control,0,0,0,2024-07-12 23:21:21
43964,Control,1,1,1,2024-07-03 07:56:03
43965,Control,1,1,1,2024-07-07 14:59:21
43966,Control,0,0,0,2024-07-11 23:28:33
43967,Control,0,0,0,2024-07-01 10:59:06
43968,Control,1,0,0,2024-07-05 05:53:20
43969,Control,1,0,0,2024-07-06 18:34:22
43970,Control,0,0,0,2024-07-14 20:23:38
43971,Control,0,0,0,2024-07-01 21:00:54
43972,Control,0,0,0,2024-07-08 00:35:06
43973,Control,1,0,0,2024-07-01 08:04:13
43974,Control,0,0,0,2024-07-04 05:37:27
43975,Control,0,0,0,2024-07-11 01:37:06
43976,Control,0,0,0,2024-07-10 18:59:44
43977,Control,0,0,0,2024-07-02 08:25:36
43978,Control,0,0,0,2024-07-12 15:58:34
43979,Control,1,1,0,2024-07-11 05:33:04
43980,Control,0,0,0,2024-07-05 01:32:48
43981,Control,1,1,0,2024-07-08 16:20:12
43982,Control,0,0,0,2024-07-05 19:36:49
43983,Control,0,0,0,2024-07-07 10:15:11
43984,Control,1,1,0,2024-07-13 23:06:23
43985,Control,1,0,0,2024-07-13 20:45:15
43986,Control,0,0,0,2024-07-05 12:54:19
43987,Control,0,0,0,2024-07-13 19:07:21
43988,Control,0,0,0,2024-07-03 02:09:31
43989,Control,0,0,0,2024-07-06 10:40:28
43990,Control,0,0,0,2024-07-09 01:21:12
43991,Control,1,1,0,2024-07-01 20:39:21
43992,Control,0,0,0,2024-07-05 21:50:23
43993,Control,1,0,0,2024-07-09 06:43:20
43994,Control,1,0,0,2024-07-14 08:43:50
43995,Control,1,0,0,2024-07-02 02:26:49
43996,Control,0,0,0,2024-07-02 10:20:39
43997,Control,0,0,0,2024-07-04 04:52:54
43998,Control,0,0,0,2024-07-04 01:08:32
43999,Control,0,0,0,2024-07-13 23:15:53
44000,Control,0,0,0,2024-07-05 00:20:56
44001,Control,0,0,0,2024-07-07 11:07:38
44002,Control,1,0,0,2024-07-07 18:53:12
44003,Control,1,1,0,2024-07-11 17:30:18
44004,Control,0,0,0,2024-07-13 10:06:31
44005,Control,0,0,0,2024-07-14 21:14:58
44006,Control,0,0,0,2024-07-08 07:07:29
44007,Control,1,0,0,2024-07-13 18:13:29
44008,Control,0,0,0,2024-07-06 09:58:18
44009,Control,1,1,0,2024-07-01 13:23:17
44010,Control,1,1,0,2024-07-12 10:50:39
44011,Control,1,0,0,2024-07-09 05:29:11
44012,Control,1,1,0,2024-07-08 01:30:22
44013,Control,1,0,0,2024-07-13 10:39:12
44014,Control,1,0,0,2024-07-11 11:50:25
44015,Control,1,1,0,2024-07-08 09:36:20
44016,Control,0,0,0,2024-07-05 03:08:43
44017,Control,1,1,0,2024-07-05 14:48:33
44018,Control,0,0,0,2024-07-14 05:10:13
44019,Control,0,0,0,2024-07-07 16:04:54
44020,Control,1,0,0,2024-07-05 03:32:49
44021,Control,0,0,0,2024-07-05 07:33:58
44022,Control,0,0,0,2024-07-14 20:28:46
44023,Control,0,0,0,2024-07-08 06:08:32
44024,Control,0,0,0,2024-07-11 00:45:39
44025,Control,0,0,0,2024-07-10 17:40:58
44026,Control,0,0,0,2024-07-07 05:42:17
44027,Control,0,0,0,2024-07-13 16:54:20
44028,Control,0,0,0,2024-07-12 21:36:03
44029,Control,0,0,0,2024-07-06 01:30:05
44030,Control,0,0,0,2024-07-05 12:15:47
44031,Control,1,1,0,2024-07-12 14:25:54
44032,Control,1,0,0,2024-07-07 03:27:16
44033,Control,1,0,0,2024-07-13 10:09:18
44034,Control,0,0,0,2024-07-10 20:52:12
44035,Control,0,0,0,2024-07-02 12:34:59
44036,Control,1,1,0,2024-07-07 23:11:44
